   Ion        dE/dx       dE/dx      Projected    Longitudinal   Lateral
  Energy      Elec.      Nuclear        Range      Straggling   Straggling
 (MeV/u)     (MeV/um)   (MeV/um)        (um)          (um)         (um)
----------- ----------- ----------- ------------- ------------  ---------
1.083e+00   7.210E-01	6.565E-04	17.0200       0.5493	  0.4158
1.166e+00   6.970E-01	6.157E-04	18.4300       0.5860	  0.4255
1.250e+00   6.744E-01	5.799E-04	19.8900       0.6228	  0.4354
1.333e+00   6.531E-01	5.482E-04	21.4000       0.6598	  0.4457
1.416e+00   6.331E-01	5.201E-04	22.9500       0.6971	  0.4564
1.500e+00   6.143E-01	4.948E-04	24.5500       0.7347	  0.4673
1.666e+00   5.798E-01	4.513E-04	27.9000       0.8773	  0.4904
1.875e+00   5.420E-01	4.071E-04	32.3600       1.0800	  0.5214
2.083e+00   5.137E-01	3.712E-04	37.0900       1.2800	  0.5547
2.291e+00   4.921E-01	3.414E-04	42.0600       1.4600	  0.5900
2.500e+00   4.674E-01	3.162E-04	47.2700       1.6400	  0.6274
2.708e+00   4.431E-01	2.947E-04	52.7600       1.8200	  0.6670
2.916e+00   4.216E-01	2.761E-04	58.5400       2.0000	  0.7089
3.125e+00   4.025E-01	2.598E-04	64.6100       2.1800	  0.7532
3.333e+00   3.853E-01	2.454E-04	70.9600       2.3600	  0.7997
3.750e+00   3.558E-01	2.211E-04	84.4600       3.0400	  0.8994
4.166e+00   3.311E-01	2.014E-04	99.0200       3.6800	  1.0100
4.583e+00   3.102E-01	1.850E-04      114.6200       4.3000	  1.1200
5.000e+00   2.921E-01	1.712E-04      131.2200       4.9100	  1.2500
5.416e+00   2.762E-01	1.595E-04      148.8200       5.5100	  1.3800
5.833e+00   2.622E-01	1.493E-04      167.3900       6.1100	  1.5200
6.666e+00   2.382E-01	1.325E-04      207.4000       8.3500	  1.8200
7.500e+00   2.184E-01	1.193E-04      251.2300      10.4100	  2.1400
8.333e+00   2.016E-01	1.085E-04      298.8800      12.4200	  2.4900
9.166e+00   1.872E-01	9.965E-05      350.3400      14.4100	  2.8700
1.000e+01   1.745E-01	9.217E-05      405.6600      16.4200	  3.2800
1.083e+01   1.633E-01	8.578E-05      464.8800      18.4500	  3.7100
1.166e+01   1.534E-01	8.025E-05      528.0400      20.5300	  4.1700
1.250e+01   1.445E-01	7.542E-05      595.2100      22.6400	  4.6600
1.333e+01   1.364E-01	7.116E-05      666.4200      24.8100	  5.1700
1.416e+01   1.291E-01	6.738E-05      741.7500      27.0300	  5.7200
1.500e+01   1.225E-01	6.400E-05      821.2100      29.3000	  6.2900
1.666e+01   1.111E-01	5.819E-05      992.6200      38.0900	  7.5300
1.875e+01   9.939E-02	5.232E-05     1230.0000      50.9100	  9.2500
2.083e+01   9.006E-02	4.756E-05     1490.0000      63.2400	 11.1500
2.291e+01   8.262E-02	4.363E-05     1780.0000      75.4500	 13.2500
2.500e+01   7.674E-02	4.032E-05     2100.0000      87.6400	 15.5200
2.708e+01   7.216E-02	3.750E-05     2430.0000      99.7900	 17.9500
2.916e+01   6.868E-02	3.506E-05     2790.0000     111.8200	 20.5300
3.125e+01   6.533E-02	3.293E-05     3160.0000     123.7600	 23.2400
3.333e+01   6.196E-02	3.106E-05     3560.0000     135.7800	 26.0800
3.750e+01   5.627E-02	2.790E-05     4400.0000     181.3000	 32.1800
4.166e+01   5.164E-02	2.535E-05     5330.0000     224.0300	 38.8200
4.583e+01   4.780E-02	2.324E-05     6340.0000     265.6800	 46.0000
